date;SPX;S5SFTW;S5PHRM;S5CPGS;S5ENRSX;S5FDBT;S5TECH;S5RETL;S5BANKX;S5HCES;S5DIVF;S5UTILX;S5MEDA;S5TELSX;S5MATRX;S5INSU;S5FDSR;S5HOUS;S5SSEQX;S5TRAN;S5HOTR;S5CODU;S5AUCO;S5COMS;S5REDPIG;S5REAL
14/02/2019;2745,73;1787,77;887,99;656,92;478,3;624,36;1100,9;2130,02;308,99;1209,48;636,6771;280,89;550,68;145,87;336,83;380,79;420,9;612,55;950,39;764,93;1111;330,19;114,11;283,1;;215,67
15/02/2019;2775,6;1804,22;899,98;668,89;485,89;630,49;1107,02;2140,02;316,64;1229,13;646,6068;281,68;550,38;149,27;341,41;388,01;427,21;615,35;957,52;764,87;1124,58;328,29;115,49;285,27;;216,78
18/02/2019;2775,6;1804,22;899,98;668,89;485,89;630,49;1107,02;2140,02;316,64;1229,13;646,6068;281,68;550,38;149,27;341,41;388,01;427,21;615,35;957,52;764,87;1124,58;328,29;115,49;285,27;;216,78
19/02/2019;2779,76;1804,3;896,82;667,63;487,3;630,04;1109,97;2153,93;317,21;1227,66;647,2734;283,2;551,7;150,13;343,39;389,64;432,63;621,93;954,64;767,99;1124,9;327,55;117,15;284,16;;217,01
20/02/2019;2784,7;1797,41;897,56;672,9;489,38;635,07;1115,7;2149,46;319,76;1222,82;649,2612;284,46;550,43;151,01;349,18;392,05;424,94;618,9;960,2;766,33;1134,9;329,04;118,27;283,33;;215,57
21/02/2019;2774,88;1807,74;889,28;668,75;481,81;638,55;1110,67;2142,41;318,17;1212,72;646,2672;286,59;545,86;151,31;347,76;390,86;421,57;622,61;953,07;765,17;1141,73;328,25;116,68;285,72;;215,87
22/02/2019;2792,67;1831,9;899,08;674,83;483,41;633,43;1124,39;2153,36;316,67;1221,46;645,2662;288,33;551,37;153,12;349,17;391,55;422,36;625,33;964,66;763,56;1147,9;331,37;117,58;287,37;;217,15
25/02/2019;2796,11;1835,73;900,71;678,89;484,13;629,32;1134,69;2144,29;318,74;1219,97;645,8746;286,47;552,24;152,8;351,44;393,68;423,16;620,33;971,66;762,39;1141,34;332,24;118,4;286,91;;215,39
26/02/2019;2793,9;1843,97;900,36;676,14;482,79;629,49;1136,31;2148,34;317,21;1211,82;646,3068;286,04;553,13;152,77;349,35;392,52;423,04;621,17;967,28;762,39;1142,28;332,49;118,5;286,63;;214,92
27/02/2019;2792,38;1844,82;902,55;680,3;484,65;630,87;1138,72;2151,26;319,01;1194,55;648,4344;286,36;550,69;152,54;348,46;392,15;422,84;616,39;957,75;759,12;1135,15;332,66;118,14;287,27;;214,09
28/02/2019;2784,49;1843,99;903,1;676,84;479,94;634,29;1126,15;2136,23;317,1;1185,32;647,5479;287,53;550,22;152,97;344,05;392,93;424,35;615,34;958,01;756,76;1136,37;330,08;117,21;289,5;;214,74
01/03/2019;2803,69;1857,5;915,25;677,62;488,65;636,9;1133,35;2159,13;318,42;1203,14;652,9569;288,07;556,24;152,26;343,5;393,76;417,17;614,44;965,06;755,77;1141,59;333,28;117,81;290,86;;214,47
04/03/2019;2792,81;1841,14;908,47;674,54;489,64;635,84;1134,43;2164,33;317,03;1177,67;646,5165;288,68;559,31;149,07;345,03;392,73;414,99;616,44;968,53;751,7;1129,83;330,37;117,37;289,34;;215,35
05/03/2019;2789,65;1835,88;907;669,57;488,11;635,2;1132,17;2169,92;316,38;1178,27;644,2283;288,19;564,68;148,73;343,29;390,52;415,24;616,45;964,36;748,45;1136,67;328,18;117,42;288,4;;215,91
06/03/2019;2771,45;1832,03;893,85;662,04;481,88;636,85;1127,05;2157,7;313,94;1160,54;640,0783;288,29;565,45;147,75;343,96;387,68;411,91;614,66;948,28;744,47;1134,45;326,34;115,27;287,26;;215,35
07/03/2019;2748,93;1818,15;887,33;658,63;479,13;635,13;1114,75;2120,51;310,95;1150,33;631,9812;289,04;558,67;149;340,9;384,22;404,96;613;937,34;737,35;1122,35;326,51;113,73;286,82;;215,19
08/03/2019;2743,07;1817,19;883,31;657,59;469,77;633,48;1114,93;2104,82;311,67;1150,69;630,8722;290,08;557,86;149,46;341,6;383,52;410,01;613,3;937,3;734,02;1115,9;325,02;113,28;285,25;;215,45
11/03/2019;2783,3;1849,15;891,52;661,84;476,99;643,48;1146,89;2144,5;314,19;1167,87;638,3156;292,2;568,95;151,48;346,43;387,45;413,89;620,03;959,45;745,56;1122,27;328,6;115,04;288,81;;218,76
12/03/2019;2791,52;1858,42;895,81;654,28;479,75;641,28;1154,06;2150,94;313,93;1178,59;640,4672;294;572,26;152,21;347,59;389,24;415,41;622,24;963,47;740,79;1125,69;328,36;114,82;290,31;;219,79
13/03/2019;2810,92;1870,31;903,08;659,84;484,96;644,22;1160,98;2162,02;316,53;1196,12;646,0179;294,43;574,54;151,65;349,42;390,06;419,64;628,24;972,62;750,05;1128,26;328,74;114,77;291,94;;220,88
14/03/2019;2808,48;1876,24;898,64;657,58;485,24;642,48;1169,15;2151,85;318,67;1196,78;646,7107;294,03;571,45;151,98;346,65;391,7;416,64;628,51;964,2;747,05;1132,56;329;112,84;291,29;;220,97
15/03/2019;2822,48;1887,64;905,24;655,95;484,84;644,48;1183,3;2171,63;320,2;1198,9;651,5815;295,41;570,1;153,54;347,35;394,72;417,36;635,85;993,47;744,58;1141,99;327,45;113,24;291,31;;220,13
18/03/2019;2832,94;1896,64;903,15;661,73;491,57;647,46;1191,21;2201,08;324,38;1198,32;658,035;294,2;564,57;153,41;347,89;396,41;421,83;630,91;991,75;751,08;1144,77;330,75;113,46;293,49;;219,01
19/03/2019;2832,57;1900,86;908,82;660,74;490,15;645,65;1184,37;2218,05;321,61;1210,11;654,0457;290,73;565,38;152,32;347,38;392,86;422,7;630,57;1004,42;740,84;1144,79;329,09;114,75;293,15;;218,37
20/03/2019;2824,23;1893,71;905,61;657,76;494,51;644,51;1189,48;2241,69;312,87;1197,06;643,7267;291,56;573,74;152,15;347,21;386,35;418,85;628,14;994,33;731,71;1144,12;324,36;111,45;291,4;;219,3
21/03/2019;2854,88;1931,11;903,77;662,84;497,92;653,74;1225,34;2272,33;308,04;1209,69;646,4641;294,63;578,1;154,33;350,83;390,55;422,34;634,18;1025,47;741,86;1157,73;328,69;112,82;295,34;;223,22
22/03/2019;2800,71;1888,25;889,25;646,57;484,86;654,62;1196,33;2224,37;296,7;1184,97;630,6414;296,66;567,12;156,33;340,33;385,31;418,6;631;997,98;727,93;1152;315,68;109,77;290,48;;222,16
25/03/2019;2798,36;1891;890,18;649,09;484,83;654,18;1185,85;2240,97;294,98;1181,51;628,3572;297,01;566,09;156;339,78;385,22;417,57;632,85;985,25;726,27;1149,43;318,33;110,22;291,1;;222,29
26/03/2019;2818,46;1905,57;902,63;653,58;491,84;660,14;1181,99;2250,26;299,26;1178,79;634,2451;299,08;567,19;158,28;341,72;388,42;419,53;639,4;997,43;731,23;1149,62;321,15;111,75;293,68;;223,78
27/03/2019;2805,37;1891,13;895;653,11;488,39;656,21;1186,1;2243,28;297,89;1169,74;630,0756;297,08;563,06;158,58;341,42;388,67;417,54;639,94;985,24;737,45;1144,3;323,31;110,75;292,58;;223
28/03/2019;2815,44;1903,05;897,02;657,56;490,21;658,06;1188,12;2249,9;301,35;1173,42;635,2868;293,38;562,58;155,24;344,67;388,99;419,16;644,71;984,51;746,43;1156,47;326,86;112,31;293,32;;224,6
29/03/2019;2834,4;1919,66;906,62;663,9;489,45;663,47;1198,99;2264,65;301,73;1188,93;638,2847;295,15;563,8;156,11;347,27;390,7;421,52;647,98;998,07;756,09;1162,92;325,9;112,69;294,99;;224,36
01/04/2019;2867,19;1943,77;908,53;678,13;496,14;661,3;1214,1;2293,97;310,59;1190,25;652,5966;293,05;572,75;157,56;352,48;397;423,23;645,11;1018,61;773,11;1167,86;329,33;115,66;297,46;;223,73
02/04/2019;2867,24;1943,48;908,78;677,2;492,66;658,32;1227,21;2292,48;311,5;1183,3;652,3635;293,37;577,06;155,99;353,9;394,36;410,87;644,87;1019,61;773,72;1171,91;327,43;116,09;298,14;;225,65
03/04/2019;2873,4;1952,56;907,86;673,4;487,93;650,68;1236,43;2309,96;312,75;1181,55;654,3594;292,92;578,7;157,08;358,6;394,97;411,98;643,72;1040,3;775,8;1177,99;328,34;117,99;301,12;;225,41
04/04/2019;2879,39;1937,05;902,56;679,68;492,11;654,51;1235,25;2323,84;315,01;1183,96;656,6537;291,77;583,12;157,51;362,21;395,86;414,03;642,41;1041,26;775,76;1182,23;333,66;119,59;298,97;;224,76
05/04/2019;2892,74;1944,08;908,73;681,84;500,45;655,62;1241,66;2340,42;314,06;1192,58;659,1664;294,7;582,41;158,56;362,03;397,35;416,95;643,38;1046,23;777,64;1189,35;334,53;120,09;299,66;;226,47
08/04/2019;2895,77;1945,82;909,27;677,33;502,9;657,63;1256,16;2353,18;315,19;1191,2;659,801;292,56;581,14;158,7;362,21;396,45;418,37;648,26;1048,34;778,68;1190,9;333,76;120,91;299,57;;225,33
09/04/2019;2878,2;1939,37;902,09;666,41;496,42;657,88;1249,88;2332,02;311,57;1192,7;655,7659;293,33;583,63;156,18;359,38;393,19;415,95;646,87;1036,78;770,66;1181,57;330,12;119,69;298,25;;224,62
10/04/2019;2888,21;1950,94;905,23;665,07;498,51;659,33;1259,8;2341,95;312,62;1191,01;656,775;292,22;585,28;156,82;359,27;396,09;419,18;648,06;1045,88;773,87;1184,83;332,97;121,16;299,64;;226,26
11/04/2019;2888,32;1951,2;897,37;672,49;498,68;659,94;1253,47;2342,93;314,05;1171,33;660,4515;293,83;585,68;157,51;359,06;399,25;419,01;649,82;1046,3;778,2;1188,23;333,69;121,63;298,61;;225,94
12/04/2019;2907,41;1964,75;893,46;681,64;499,6;661,05;1257,99;2348,03;321,58;1151,81;672,1844;295,3;594,57;157,61;363,77;403,79;421,15;652,07;1058,66;787,71;1203,04;337,13;123,18;300,84;;227,15
15/04/2019;2905,58;1966,6;893,68;678,14;496,76;665,74;1260,55;2357,39;318,99;1160,65;668,8188;295,31;596,36;157,1;362,09;401,91;425,93;653,98;1050,57;780;1201,28;337,52;122,19;303,43;;225,79
16/04/2019;2907,06;1961,74;882,15;683,39;499,94;662,6;1264,46;2368,92;323,29;1126,01;676,9176;291,21;597,24;157,83;363,8;408,94;427,21;657,5;1080,66;781,79;1203,66;340,66;122,62;303,1;;220,41
17/04/2019;2900,45;1960,28;861,26;682,04;499,51;667,56;1276,77;2374,21;327,07;1085,73;674,9288;290,59;600,28;155,74;361,59;404,41;428,3;655,12;1100,65;791,94;1197,9;343,43;123,68;303,08;;218,22
18/04/2019;2905,03;1968,08;855,84;690,18;496,88;666,07;1280,74;2364,88;325,61;1098,43;674,4453;290,64;600,83;156,28;362;403,92;428,4;657,17;1099,82;799,86;1206,53;344,98;124,24;305,24;;219,86
19/04/2019;2905,03;1968,08;855,84;690,18;496,88;666,07;1280,74;2364,88;325,61;1098,43;674,4453;290,64;600,83;156,28;362;403,92;428,4;657,17;1099,82;799,86;1206,53;344,98;124,24;305,24;;219,86
22/04/2019;2907,97;1974,89;855,48;687,49;507,08;666,06;1280,88;2369,34;325,2;1100,72;672,2209;290,31;605,79;156,76;359,56;402,24;424,71;660,73;1102,14;798,82;1201,7;338,87;122,66;304,6;;217,56
23/04/2019;2933,68;1998,57;866,33;695,4;507,26;670,44;1295,74;2404,64;326,46;1123,02;676,7725;291,39;613,64;155,18;361,14;405,64;425,84;647,26;1111,88;799,59;1209,54;342,31;122,87;306,97;;219,99
24/04/2019;2927,25;1994,68;861,22;691,56;497,89;669,62;1295,15;2397,11;326,03;1128,14;675,7799;292,98;610,97;151,92;359,1;405,06;428,3;648,19;1118,11;804,16;1215,85;345,12;122,67;304,97;;221,69
25/04/2019;2926,17;2019,41;872,05;677,99;496,5;662,59;1280,88;2389,65;326,36;1139,07;678,7419;294,25;621,61;149,18;354,45;406,06;426,04;646,45;1097,43;783,57;1217,73;339,51;119,8;303,51;;221,3
26/04/2019;2939,88;2031,82;877,6;684,15;490,47;669,5;1272,63;2410,31;329,25;1154,88;685,8434;294,72;625,74;151,01;357,37;409,53;420,92;661,61;1067,99;784,63;1222,75;341,81;124,85;305,58;;222,81
29/04/2019;2943,03;2033,28;876,06;686,24;489,24;671,73;1275,11;2398,83;333,58;1151,94;690,1955;292,85;631,47;151,84;356,71;412,08;422,82;656,88;1062,38;785,3;1219,63;342,31;124,74;307,16;;220,45
30/04/2019;2945,83;2050,18;881,68;689,34;489,38;679,87;1259,32;2394,4;332,98;1156,53;691,1707;297,75;611,19;152,42;359,84;416,24;426,28;667,3;1067,97;790,59;1219,23;341,28;123,75;308,6;;223,07
01/05/2019;2923,73;2015,76;881,49;685,72;478,74;673,97;1295,58;2361,73;330,03;1149;686,9609;294,58;607,36;151,11;353,23;410,73;421,3;655,12;1060,88;780,51;1219,92;335,67;122,17;304,49;;223,16
02/05/2019;2917,52;1997,64;883,65;683,19;470,54;670,11;1286,84;2364,6;331,62;1157,89;685,4668;293,75;603,38;151,35;351,31;411,55;422,32;659,47;1068,51;784,36;1216,04;336,02;120,77;305,33;;223,49
03/05/2019;2945,64;2017,71;892,18;691,66;474,5;675,84;1298,21;2400,51;333,88;1163,61;692,9127;295,65;611,43;151,95;354,79;414,11;425,03;663,21;1077,81;794,92;1233,52;338,76;121,93;308,15;;224,97
06/05/2019;2932,47;2011,99;893,66;684,29;474,19;674,15;1280,25;2387,09;331,78;1176,7;686,6727;293,76;610,73;151,2;349,89;413,11;426,68;660,48;1061,45;787,89;1231,18;333,24;120,57;307,36;;224,01
07/05/2019;2884,05;1973,92;874,29;669,63;471,23;668,11;1249,11;2345,06;324,94;1157,12;674,5992;292,84;601,08;150,66;343,52;410,4;421,59;653,4;1036,97;773;1219,57;328,97;120,85;302,59;;220,03
08/05/2019;2879,42;1976,64;874,66;670,06;470,95;665,91;1248,17;2343,69;323,36;1159,62;673,0111;288,8;599,23;149,79;343,17;410,7;420,6;655,29;1024,54;771,88;1220,36;328,48;120,28;302,43;;220,13
09/05/2019;2870,72;1973,82;872,23;668,39;471,27;665,27;1236,04;2329,59;322,6;1158,27;672,1534;288,54;597,72;149,94;340,41;410,97;420,89;650,81;1005,68;771,12;1220,67;329,82;118,31;302,34;;220,85
10/05/2019;2881,4;1990,36;870,61;671,24;471,66;671,83;1223,38;2327,6;323,22;1159,21;675,4348;293,54;598,25;151,08;344,74;416,51;427,45;658,99;1005,67;771,39;1224,18;330,13;119,18;305,19;;223,35
13/05/2019;2811,87;1934,31;854,57;650,78;464,19;665,77;1160,1;2252,24;312,09;1140,43;657,4077;296,79;580,32;150,4;337,24;408,23;419,19;660,3;962,88;751,79;1200,71;321,46;114,73;299,7;;223,36
14/05/2019;2834,41;1963,74;859,95;657,49;469,26;670,71;1176,9;2270,35;314,93;1141,87;660,454;294,22;580,82;151,74;339,99;413,27;420,77;657,56;982,72;761,1;1209,66;325,45;116,39;302,39;;224,14
15/05/2019;2850,96;1983,77;861,86;658,09;471,42;676,82;1189,86;2289,94;312,01;1145,64;657,5349;293,82;595,37;152,45;339,18;415,16;421,37;664,52;989,56;761,5;1218,07;326,69;117,46;304,27;;225,58
16/05/2019;2876,32;2019,51;871,58;663,29;473,19;680,58;1201,85;2318,14;315,63;1148,77;664,4845;295,53;601,05;153,98;343,72;419,45;424,98;671,68;974,17;769,37;1227,04;328,85;117,24;307,56;;226,77
17/05/2019;2859,53;2005,62;868,44;655,12;468,23;680,72;1196,55;2295,39;313,81;1149,68;659,4238;296,96;596,26;155,33;342,01;418,18;424,21;667,41;956,39;761,96;1220,97;328,13;116,18;306,56;;226,39
20/05/2019;2840,23;1989,93;866,28;653,26;468,55;677,35;1168,13;2284,68;314,47;1152,38;659,5876;297,46;585,79;157,33;337,02;419,03;425,5;667,11;919,18;759,11;1206,56;323,58;115,84;306,61;;222,72
21/05/2019;2864,36;2003,3;872,03;662,33;473,58;674,54;1189,05;2293,86;317,48;1164,19;664,6164;297,64;591,66;158,53;342,11;422,54;426,38;663,88;937,83;763,09;1216,54;327,72;116,11;310,28;;224,59
22/05/2019;2856,27;2012,48;880,08;657,5;466,1;679,56;1168,5;2272,75;314,97;1167,3;660,8381;300,07;592,55;157,81;339,86;423,72;427,91;665,78;917,81;752,69;1212,88;325,67;111,98;310,18;;225,51
23/05/2019;2822,24;1977,25;878,69;645,61;451,53;680,59;1145,64;2241,24;309,29;1159,87;652,5065;302,53;584,13;156,89;334,66;418,39;424,58;665,94;905,9;742,26;1196,89;322,13;110,48;309,43;;226,66
24/05/2019;2826,06;1984,67;876,27;646,83;452,22;675,65;1144,83;2247,95;312,65;1167,22;656,074;301,9;583,19;157,93;336,33;420,57;425,87;664,3;898,08;739,71;1193,08;322,25;110,49;309,02;;227
27/05/2019;2826,06;1984,67;876,27;646,83;452,22;675,65;1144,83;2247,95;312,65;1167,22;656,074;301,9;583,19;157,93;336,33;420,57;425,87;664,3;898,08;739,71;1193,08;322,25;110,49;309,02;;227
28/05/2019;2802,39;1986,01;864,51;640,74;447,24;659,69;1137,93;2239,9;308,91;1149,8;649,34;297,03;585,86;156,35;333,24;416,3;424,45;653;886,76;730,82;1186,1;318,21;110,36;308,08;;224,51
29/05/2019;2783,02;1969,4;851,59;638,04;444,45;654,82;1129,42;2221,8;308,49;1146,74;648,3025;293,05;578,42;155,65;333,05;416,52;419,72;650,93;890,89;727,34;1181,4;310,8;109,72;305,96;;221,91
30/05/2019;2788,86;1979,83;854,64;640,23;439,19;655,22;1136,98;2232,38;304,94;1155,11;648,2242;292,65;579,92;153,83;333,44;417,43;419,56;658,61;897,5;730,34;1194,32;310;110,05;308,12;;223,35
31/05/2019;2752,06;1953,28;846,36;630,89;432,1;648,54;1112,43;2200,89;300,27;1148,8;637,7635;293,95;571,05;147,44;329,32;412,89;412,8;645,05;882,93;716,01;1187,9;303,43;105,84;307,68;;225,08
03/06/2019;2744,45;1900,99;853,02;636,31;438,01;658,85;1105,1;2154,42;302,07;1145,37;639,9518;296,99;547,79;151,31;340,58;419,36;415,28;653,67;880,15;717,55;1185,77;307,77;107,75;310;;226,07
04/06/2019;2803,27;1954,84;865,53;650,97;445,06;662,39;1144,07;2206,11;313,09;1167,83;655,3328;297,11;559,11;152,02;349,98;424,78;421,19;658,85;917,96;740,26;1210,02;320,65;112,77;312,37;;224,81
05/06/2019;2826,15;1991,08;870,03;657,41;440,25;668,04;1163,49;2215,85;313,66;1177,99;659,7726;303,47;558,6;153,51;352,72;429,88;425,55;670,3;911,76;748,82;1212,53;323,57;113;317,23;;230,04
06/06/2019;2843,49;2010,26;871,89;658,86;447,85;672,99;1176,37;2226,77;314,25;1183,24;664,0647;304,8;560,03;155,27;356,7;430,68;429,04;676,67;925,16;743;1227,78;322,68;112,19;318,07;;230,38
07/06/2019;2873,34;2051,63;883,11;664,92;449,69;678,81;1200,17;2266,91;311,17;1198,15;666,72;302,45;569,92;155,81;359,2;432,02;434,74;684,15;937,42;748,34;1244,69;325,96;112,94;320,4;;230,98
10/06/2019;2886,73;2062,11;882,03;664,78;451,19;677,24;1213,7;2304,55;315,51;1208,36;671,9067;300,64;571,49;152,97;359,72;432,09;438,6;682,79;959,36;752,57;1240,28;325,28;114,57;321,14;;230,28
11/06/2019;2885,72;2051,09;882,72;657,92;451,75;679,97;1225,44;2309,9;317,27;1200,49;668,8802;298,56;572,22;154,41;359,48;430,89;440,89;685;962,99;748,91;1248,54;325,86;115,41;318,41;;230,69
12/06/2019;2879,84;2050,15;890,68;658,39;445,26;679,16;1217,81;2308,11;312,81;1200,82;663,5316;302,54;569,36;155,31;360,6;429,84;441,84;686,67;941,32;752,09;1253,13;323,77;114,02;320,77;;231,29
13/06/2019;2891,64;2051,68;885,55;662,83;450,81;677,27;1220,49;2331,48;313,73;1206,42;664,6588;303;576,84;156,03;362,68;430,84;443,34;691,61;947,92;754,17;1253,49;328,65;115,71;320,89;;231,49
14/06/2019;2886,98;2048,21;883,77;659,93;447,48;676,71;1205,77;2337,51;315,09;1201,55;664,1123;306,01;578,7;157,03;360,98;433,25;443,49;693,47;924,88;750,83;1260,81;328,78;114,69;321,42;;232,25
17/06/2019;2889,67;2050,35;888,83;659,21;451,55;673,99;1213,5;2348,89;311,95;1205,56;658,3049;304,98;587,24;156,1;357,59;429,26;444,42;692,47;921,33;743,47;1248,75;326,51;115,69;320,06;;234,86
18/06/2019;2917,75;2066,96;896,88;675,16;457,67;669,18;1239,33;2363,46;317,54;1214,27;666,2227;304,03;590,25;156,09;360,33;431,39;445,46;686,07;959,75;750,35;1255,71;332,09;116,97;319,79;;234,07
19/06/2019;2926,46;2083,83;904,63;674,35;456,65;672,62;1238,88;2372,28;314,82;1227,3;667,2582;306,49;591,31;156,38;358,65;433,52;445,37;689,75;958,95;750,75;1260,52;329,83;116,85;322,02;;235,66
20/06/2019;2954,18;2120,02;909,72;687,5;466,74;678,26;1253,8;2389,27;315,35;1229,79;672,3927;308,15;596,03;156,31;362,98;436,34;447,86;696,29;966,31;757,43;1261,32;334,01;117,8;323,95;;236,91
21/06/2019;2950,46;2110,71;913,93;683,43;470,57;676,39;1248,66;2382,72;315,46;1234,76;670,1418;309,59;598,7;156,66;361,81;432,92;447,25;692,31;960,52;755,53;1250,26;333,74;117,61;322,4;;234,31
24/06/2019;2945,35;2113,96;908,64;683,9;466,21;676,08;1248,56;2369,71;313,51;1229,85;667,8934;309,64;598,67;157,57;363,43;434,09;447,42;699,81;964,28;745,83;1249,17;329,98;117,21;322,11;;233,24
25/06/2019;2917,38;2068,4;905,12;679,85;462,36;676,83;1230,17;2339,74;311,51;1224,45;667,1268;307,71;587,29;157,02;363,43;433,11;447,38;696,89;951,41;736,73;1249,01;322;117,6;319,93;;230,09
26/06/2019;2913,78;2069,86;894,29;680,52;469,46;667,8;1252,17;2353,55;312,54;1208,41;666,8777;301,09;584,75;155,68;362,76;426,79;443,6;683,64;984,07;741,57;1246,07;322,72;118,73;319,72;;225,59
27/06/2019;2924,92;2076,27;898,08;678,79;465,73;667,28;1249,04;2360,66;314,99;1218,98;674,0065;301,47;586,38;157,31;364,02;430,68;446,2;683,95;993,79;748,09;1258,74;326,32;120,68;323,37;;227,23
28/06/2019;2941,76;2085,72;900,95;684,77;471,28;668,2;1240,49;2361,85;322,45;1224,22;678,5327;303,04;591,03;158,43;367,14;434,16;446,78;683,14;997,69;758,63;1268,51;327,95;121,01;325,43;;227,91
01/07/2019;2964,33;2110,98;908,3;685,08;471,74;672,37;1259,02;2390,05;326,46;1227,49;684,9106;302,09;597,33;157,6;369,66;439,88;446,47;686,87;1018,95;764,87;1268,14;331,18;120,93;326,72;;227,26
02/07/2019;2973,01;2123,4;914,62;684,43;463,54;678,36;1266,47;2398,49;324,44;1228,61;685,5618;305,84;602,54;160,5;369,15;440,77;449,75;692,68;1007,44;761,3;1281,33;329,28;119,77;328,11;;231,39
03/07/2019;2995,82;2143,09;923,67;686,98;466,33;686,75;1277,19;2413,33;324,88;1238,53;690,78;308,42;607,58;160,86;371,02;446,27;453,49;706,62;1003,56;768,03;1294,84;333,51;119,87;331,13;;234,79
04/07/2019;2995,82;2143,09;923,67;686,98;466,33;686,75;1277,19;2413,33;324,88;1238,53;690,78;308,42;607,58;160,86;371,02;446,27;453,49;706,62;1003,56;768,03;1294,84;333,51;119,87;331,13;;234,79
05/07/2019;2990,41;2140,54;911,36;683,52;466,84;683,74;1276,4;2419,07;327,26;1238,96;692,4386;307,9;608,1;161,86;369,06;445,91;452,62;700,7;997,16;763,51;1292,36;332,93;120,24;329,52;;233,46
08/07/2019;2975,95;2135,06;901,47;677,53;467,3;682,49;1254,53;2425,13;325,37;1234,97;686,5552;308,25;601,97;161,16;365,16;444,54;454,94;705,08;989,39;760,14;1289,83;336,19;119,16;328,6;;234,33
09/07/2019;2979,63;2138,91;905,04;676,41;467,7;677,83;1260,21;2443,84;327,24;1231,96;688,3122;308,44;607,39;157,55;361,46;444,77;455,2;698,86;994,82;755,98;1286,06;333,45;118,34;329,49;;235,56
10/07/2019;2993,07;2156,62;906,58;673,5;474,26;684,46;1271,33;2456,93;324,51;1239,38;686,7811;309,42;615,64;158,9;360,78;444,14;456,49;703,05;1000,7;755,88;1290,47;332,18;118,62;330,14;;236,79
11/07/2019;2999,91;2169,34;889,49;677,56;475,13;683,35;1265,81;2457,96;327,27;1268,83;691,3799;309,53;615,68;158,13;362,33;443,69;460,98;706,65;1007,6;764,7;1293,75;333,95;119,42;331,55;;233,92
12/07/2019;3013,77;2175,84;871,14;690,04;476,89;683,64;1278,56;2484,68;329,02;1267,21;695,5352;307,55;619,72;158,98;366,04;447,26;464,31;710,98;1028,94;780,3;1299,01;338,75;122,42;333,25;;233
15/07/2019;3014,3;2176,8;875,39;686,65;472,47;684,41;1286,49;2492,32;325,61;1265,73;693,3741;308,69;619,6;159,61;366,68;447,8;466,05;712,79;1035,58;777,24;1307,74;339,09;122,4;334,12;;233,29
16/07/2019;3004,04;2155,91;871,18;690,25;467,15;683,65;1278,4;2484,31;323,91;1259,04;692,9718;306,93;619,63;159,05;367,37;447,33;465,4;715,45;1023,48;787,74;1308,19;339,43;122,8;333,74;;232,86
17/07/2019;2984,42;2149,82;868,27;678,35;461,79;683,43;1270,24;2462,8;323,2;1264,46;683,9619;308,26;613,84;157,97;364,12;440,86;463,55;714,56;1025,45;750,33;1299,63;334,92;121,08;336,55;;231,92
18/07/2019;2995,11;2162,82;873,77;676,23;461,75;693,71;1282,37;2449,95;326,24;1270,03;689,3666;310,7;607,62;157,37;365,68;443,6;464,87;713,7;1038,02;765,91;1308,01;335,34;120,8;337,74;;231,58
19/07/2019;2976,61;2152,31;863,68;681,6;464,01;688,71;1268,88;2433,46;325,27;1257,91;686,251;306,2;599,09;155,85;366,59;439,31;461,78;709,47;1037,71;765,14;1293,42;333,03;121,38;334,68;;227,67
22/07/2019;2985,03;2168,61;861,53;682,04;466,07;684,71;1289,4;2441,51;326,67;1257,41;686,9272;305,64;603,09;152,93;365,66;439,1;457,55;708,48;1059,66;766,76;1295,87;330,53;121,09;335,4;;227,57
